           # s        inv_Ta        inv_Tb        inv_Tz
         # (m)         (1/s)         (1/s)         (1/s)
 # delta_s =   0.10000000149011612     
     257.90000   -2.6990E-30   -1.1449E-35   -1.2647E-32
     258.00000   -2.7014E-30   -1.1449E-35   -1.2647E-32
     258.10000   -2.7039E-30   -1.1449E-35   -1.2648E-32
     258.20000   -2.7065E-30   -1.1449E-35   -1.2648E-32
     258.30000   -2.7091E-30   -1.1449E-35   -1.2648E-32
     258.40000   -2.7117E-30   -1.1450E-35   -1.2648E-32
     258.50000   -2.7143E-30   -1.1450E-35   -1.2649E-32
     258.60000   -2.7169E-30   -1.1450E-35   -1.2649E-32
     258.70000   -2.7195E-30   -1.1450E-35   -1.2649E-32
     258.80000   -2.7221E-30   -1.1450E-35   -1.2649E-32
     258.90000   -2.7247E-30   -1.1450E-35   -1.2650E-32
     259.00000   -2.7273E-30   -1.1450E-35   -1.2650E-32
     259.10000   -2.7299E-30   -1.1450E-35   -1.2650E-32
     259.20000   -2.7325E-30   -1.1450E-35   -1.2650E-32
     259.30000   -2.7351E-30   -1.1450E-35   -1.2651E-32
     259.40000   -2.7377E-30   -1.1450E-35   -1.2651E-32
     259.50000   -2.7403E-30   -1.1450E-35   -1.2651E-32
     259.60000   -2.7429E-30   -1.1451E-35   -1.2651E-32
     259.70000   -2.7455E-30   -1.1451E-35   -1.2652E-32
     259.80000   -2.7480E-30   -1.1451E-35   -1.2652E-32
     259.90000   -2.7506E-30   -1.1451E-35   -1.2652E-32
     260.00000   -2.7531E-30   -1.1451E-35   -1.2652E-32
     260.10000   -2.7557E-30   -1.1451E-35   -1.2653E-32
     260.20000   -2.7582E-30   -1.1451E-35   -1.2653E-32
     260.30000   -2.7607E-30   -1.1451E-35   -1.2653E-32
     260.40000   -2.7632E-30   -1.1452E-35   -1.2653E-32
     260.50000   -2.7657E-30   -1.1452E-35   -1.2654E-32
     260.60000   -2.7682E-30   -1.1452E-35   -1.2654E-32
     260.70000   -2.7707E-30   -1.1452E-35   -1.2654E-32
     260.80000   -2.7732E-30   -1.1452E-35   -1.2654E-32
     260.90000   -2.7756E-30   -1.1452E-35   -1.2654E-32
     261.00000   -2.7781E-30   -1.1453E-35   -1.2655E-32
     261.10000   -2.7805E-30   -1.1453E-35   -1.2655E-32
     261.20000   -2.7830E-30   -1.1453E-35   -1.2655E-32
     261.30000   -2.7854E-30   -1.1453E-35   -1.2655E-32
     261.40000   -2.7878E-30   -1.1453E-35   -1.2656E-32
     261.50000   -2.7901E-30   -1.1453E-35   -1.2656E-32
     261.60000   -2.7925E-30   -1.1454E-35   -1.2656E-32
     261.70000   -2.7949E-30   -1.1454E-35   -1.2656E-32
     261.80000   -2.7972E-30   -1.1454E-35   -1.2657E-32
     261.90000   -2.7996E-30   -1.1454E-35   -1.2657E-32
     262.00000   -2.8019E-30   -1.1455E-35   -1.2657E-32
     262.10000   -2.8042E-30   -1.1455E-35   -1.2657E-32
     262.20000   -2.8065E-30   -1.1455E-35   -1.2658E-32
     262.30000   -2.8088E-30   -1.1455E-35   -1.2658E-32
     262.40000   -2.8111E-30   -1.1456E-35   -1.2658E-32
     262.50000   -2.8133E-30   -1.1456E-35   -1.2658E-32
     262.60000   -2.8156E-30   -1.1456E-35   -1.2658E-32
     262.70000   -2.8178E-30   -1.1457E-35   -1.2659E-32
     262.80000   -2.8201E-30   -1.1457E-35   -1.2659E-32
     262.90000   -2.8223E-30   -1.1457E-35   -1.2659E-32
     263.00000   -2.8245E-30   -1.1458E-35   -1.2659E-32
     263.10000   -2.8267E-30   -1.1458E-35   -1.2660E-32
     263.20000   -2.8288E-30   -1.1458E-35   -1.2660E-32
     263.30000   -2.8310E-30   -1.1459E-35   -1.2660E-32
     263.40000   -2.8332E-30   -1.1459E-35   -1.2660E-32
     263.50000   -2.8353E-30   -1.1460E-35   -1.2660E-32
     263.60000   -2.8374E-30   -1.1460E-35   -1.2661E-32
     263.70000   -2.8396E-30   -1.1461E-35   -1.2661E-32
     263.80000   -2.8417E-30   -1.1461E-35   -1.2661E-32
     263.90000   -2.8438E-30   -1.1461E-35   -1.2661E-32
     264.00000   -2.8459E-30   -1.1462E-35   -1.2661E-32
     264.10000   -2.8479E-30   -1.1462E-35   -1.2662E-32
     264.20000   -2.8500E-30   -1.1463E-35   -1.2662E-32
     264.30000   -2.8521E-30   -1.1464E-35   -1.2662E-32
     264.40000   -2.8541E-30   -1.1464E-35   -1.2662E-32
     264.50000   -2.8562E-30   -1.1465E-35   -1.2663E-32
     264.60000   -2.8582E-30   -1.1465E-35   -1.2663E-32
     264.70000   -2.8603E-30   -1.1466E-35   -1.2663E-32
     264.80000   -2.8623E-30   -1.1467E-35   -1.2663E-32
     264.90000   -2.8643E-30   -1.1467E-35   -1.2663E-32
     265.00000   -2.8664E-30   -1.1468E-35   -1.2664E-32
     265.10000   -2.8684E-30   -1.1469E-35   -1.2664E-32
     265.20000   -2.8704E-30   -1.1469E-35   -1.2664E-32
     265.30000   -2.8725E-30   -1.1470E-35   -1.2664E-32
     265.40000   -2.8745E-30   -1.1471E-35   -1.2664E-32
     265.50000   -2.8766E-30   -1.1471E-35   -1.2665E-32
     265.60000   -2.8787E-30   -1.1472E-35   -1.2665E-32
     265.70000   -2.8809E-30   -1.1473E-35   -1.2665E-32
     265.80000   -2.8831E-30   -1.1474E-35   -1.2665E-32
     265.90000   -2.8853E-30   -1.1474E-35   -1.2666E-32
     266.00000   -2.8876E-30   -1.1475E-35   -1.2666E-32
     266.10000   -2.8899E-30   -1.1476E-35   -1.2666E-32
     266.20000   -2.8922E-30   -1.1477E-35   -1.2666E-32
     266.30000   -2.8946E-30   -1.1477E-35   -1.2667E-32
     266.40000   -2.8970E-30   -1.1478E-35   -1.2667E-32
     266.50000   -2.8994E-30   -1.1479E-35   -1.2667E-32
     266.60000   -2.9019E-30   -1.1480E-35   -1.2667E-32
     266.70000   -2.9044E-30   -1.1481E-35   -1.2668E-32
     266.80000   -2.9070E-30   -1.1481E-35   -1.2668E-32
     266.90000   -2.9096E-30   -1.1482E-35   -1.2668E-32
     267.00000   -2.9122E-30   -1.1483E-35   -1.2668E-32
     267.10000   -2.9149E-30   -1.1484E-35   -1.2669E-32
     267.20000   -2.9177E-30   -1.1485E-35   -1.2669E-32
     267.30000   -2.9205E-30   -1.1485E-35   -1.2669E-32
     267.40000   -2.9233E-30   -1.1486E-35   -1.2670E-32
     267.50000   -2.9263E-30   -1.1487E-35   -1.2670E-32
     267.60000   -2.9293E-30   -1.1488E-35   -1.2670E-32
     267.70000   -2.9324E-30   -1.1489E-35   -1.2671E-32
     267.80000   -2.9356E-30   -1.1490E-35   -1.2671E-32
     267.90000   -2.9389E-30   -1.1491E-35   -1.2672E-32
     268.00000   -2.9424E-30   -1.1492E-35   -1.2672E-32
     268.10000   -2.9460E-30   -1.1493E-35   -1.2672E-32
     268.20000   -2.9495E-30   -1.1494E-35   -1.2673E-32
     268.30000   -2.9529E-30   -1.1495E-35   -1.2673E-32
     268.40000   -2.9562E-30   -1.1496E-35   -1.2674E-32
     268.50000   -2.9595E-30   -1.1497E-35   -1.2674E-32
     268.60000   -2.9626E-30   -1.1498E-35   -1.2675E-32
     268.70000   -2.9657E-30   -1.1499E-35   -1.2675E-32
     268.80000   -2.9688E-30   -1.1499E-35   -1.2675E-32
     268.90000   -2.9719E-30   -1.1500E-35   -1.2676E-32
     269.00000   -2.9749E-30   -1.1501E-35   -1.2676E-32
     269.10000   -2.9779E-30   -1.1501E-35   -1.2677E-32
     269.20000   -2.9808E-30   -1.1502E-35   -1.2677E-32
     269.30000   -2.9838E-30   -1.1503E-35   -1.2678E-32
     269.40000   -2.9867E-30   -1.1503E-35   -1.2678E-32
     269.50000   -2.9895E-30   -1.1504E-35   -1.2678E-32
     269.60000   -2.9924E-30   -1.1504E-35   -1.2679E-32
     269.70000   -2.9952E-30   -1.1505E-35   -1.2679E-32
     269.80000   -2.9980E-30   -1.1505E-35   -1.2680E-32
     269.90000   -3.0007E-30   -1.1506E-35   -1.2680E-32
     270.00000   -3.0034E-30   -1.1506E-35   -1.2680E-32
     270.10000   -3.0061E-30   -1.1507E-35   -1.2681E-32
     270.20000   -3.0088E-30   -1.1507E-35   -1.2681E-32
     270.30000   -3.0115E-30   -1.1508E-35   -1.2682E-32
     270.40000   -3.0141E-30   -1.1508E-35   -1.2682E-32
     270.50000   -3.0167E-30   -1.1509E-35   -1.2683E-32
     270.60000   -3.0192E-30   -1.1509E-35   -1.2683E-32
     270.70000   -3.0218E-30   -1.1509E-35   -1.2684E-32
     270.80000   -3.0243E-30   -1.1510E-35   -1.2684E-32
     270.90000   -3.0268E-30   -1.1510E-35   -1.2685E-32
     271.00000   -3.0292E-30   -1.1511E-35   -1.2685E-32
     271.10000   -3.0316E-30   -1.1511E-35   -1.2685E-32
     271.20000   -3.0340E-30   -1.1511E-35   -1.2686E-32
     271.30000   -3.0363E-30   -1.1512E-35   -1.2686E-32
     271.40000   -3.0387E-30   -1.1512E-35   -1.2687E-32
     271.50000   -3.0410E-30   -1.1512E-35   -1.2687E-32
     271.60000   -3.0433E-30   -1.1513E-35   -1.2688E-32
     271.70000   -3.0456E-30   -1.1513E-35   -1.2688E-32
     271.80000   -3.0479E-30   -1.1513E-35   -1.2689E-32
     271.90000   -3.0503E-30   -1.1514E-35   -1.2689E-32
     272.00000   -3.0526E-30   -1.1514E-35   -1.2690E-32
     272.10000   -3.0549E-30   -1.1514E-35   -1.2690E-32
     272.20000   -3.0572E-30   -1.1514E-35   -1.2691E-32
     272.30000   -3.0595E-30   -1.1515E-35   -1.2691E-32
     272.40000   -3.0618E-30   -1.1515E-35   -1.2692E-32
     272.50000   -3.0640E-30   -1.1515E-35   -1.2692E-32
     272.60000   -3.0663E-30   -1.1516E-35   -1.2693E-32
     272.70000   -3.0684E-30   -1.1516E-35   -1.2693E-32
     272.80000   -3.0706E-30   -1.1516E-35   -1.2694E-32
     272.90000   -3.0727E-30   -1.1517E-35   -1.2694E-32
     273.00000   -3.0748E-30   -1.1517E-35   -1.2695E-32
     273.10000   -3.0768E-30   -1.1517E-35   -1.2695E-32
     273.20000   -3.0788E-30   -1.1518E-35   -1.2695E-32
     273.30000   -3.0808E-30   -1.1518E-35   -1.2696E-32
     273.40000   -3.0827E-30   -1.1518E-35   -1.2696E-32
     273.50000   -3.0845E-30   -1.1519E-35   -1.2697E-32
     273.60000   -3.0863E-30   -1.1519E-35   -1.2697E-32
     273.70000   -3.0880E-30   -1.1520E-35   -1.2698E-32
     273.80000   -3.0897E-30   -1.1520E-35   -1.2698E-32
     273.90000   -3.0913E-30   -1.1521E-35   -1.2698E-32
     274.00000   -3.0929E-30   -1.1521E-35   -1.2699E-32
     274.10000   -3.0944E-30   -1.1521E-35   -1.2699E-32
     274.20000   -3.0959E-30   -1.1522E-35   -1.2700E-32
     274.30000   -3.0973E-30   -1.1522E-35   -1.2700E-32
     274.40000   -3.0987E-30   -1.1523E-35   -1.2700E-32
     274.50000   -3.1001E-30   -1.1524E-35   -1.2701E-32
     274.60000   -3.1014E-30   -1.1524E-35   -1.2701E-32
     274.70000   -3.1027E-30   -1.1525E-35   -1.2702E-32
     274.80000   -3.1039E-30   -1.1525E-35   -1.2702E-32
     274.90000   -3.1051E-30   -1.1526E-35   -1.2703E-32
     275.00000   -3.1063E-30   -1.1526E-35   -1.2703E-32
     275.10000   -3.1074E-30   -1.1527E-35   -1.2703E-32
     275.20000   -3.1085E-30   -1.1528E-35   -1.2704E-32
     275.30000   -3.1096E-30   -1.1528E-35   -1.2704E-32
     275.40000   -3.1106E-30   -1.1529E-35   -1.2705E-32
     275.50000   -3.1116E-30   -1.1530E-35   -1.2705E-32
     275.60000   -3.1126E-30   -1.1531E-35   -1.2705E-32
     275.70000   -3.1136E-30   -1.1531E-35   -1.2706E-32
     275.80000   -3.1145E-30   -1.1532E-35   -1.2706E-32
     275.90000   -3.1155E-30   -1.1533E-35   -1.2706E-32
     276.00000   -3.1164E-30   -1.1534E-35   -1.2707E-32
     276.10000   -3.1173E-30   -1.1535E-35   -1.2707E-32
     276.20000   -3.1181E-30   -1.1535E-35   -1.2708E-32
     276.30000   -3.1190E-30   -1.1536E-35   -1.2708E-32
     276.40000   -3.1198E-30   -1.1537E-35   -1.2708E-32
     276.50000   -3.1206E-30   -1.1538E-35   -1.2709E-32
     276.60000   -3.1214E-30   -1.1539E-35   -1.2709E-32
     276.70000   -3.1221E-30   -1.1540E-35   -1.2710E-32
     276.80000   -3.1229E-30   -1.1541E-35   -1.2710E-32
     276.90000   -3.1236E-30   -1.1542E-35   -1.2710E-32
     277.00000   -3.1243E-30   -1.1543E-35   -1.2711E-32
     277.10000   -3.1250E-30   -1.1544E-35   -1.2711E-32
     277.20000   -3.1257E-30   -1.1545E-35   -1.2711E-32
     277.30000   -3.1263E-30   -1.1547E-35   -1.2712E-32
     277.40000   -3.1269E-30   -1.1548E-35   -1.2712E-32
     277.50000   -3.1276E-30   -1.1549E-35   -1.2713E-32
     277.60000   -3.1282E-30   -1.1550E-35   -1.2713E-32
     277.70000   -3.1288E-30   -1.1551E-35   -1.2713E-32
     277.80000   -3.1293E-30   -1.1553E-35   -1.2714E-32
     277.90000   -3.1299E-30   -1.1554E-35   -1.2714E-32
     278.00000   -3.1304E-30   -1.1555E-35   -1.2715E-32
     278.10000   -3.1310E-30   -1.1557E-35   -1.2715E-32
     278.20000   -3.1315E-30   -1.1558E-35   -1.2715E-32
     278.30000   -3.1320E-30   -1.1560E-35   -1.2716E-32
     278.40000   -3.1325E-30   -1.1561E-35   -1.2716E-32
     278.50000   -3.1330E-30   -1.1563E-35   -1.2717E-32
     278.60000   -3.1335E-30   -1.1564E-35   -1.2717E-32
     278.70000   -3.1340E-30   -1.1566E-35   -1.2717E-32
     278.80000   -3.1345E-30   -1.1568E-35   -1.2718E-32
     278.90000   -3.1350E-30   -1.1569E-35   -1.2718E-32
     279.00000   -3.1355E-30   -1.1571E-35   -1.2718E-32
     279.10000   -3.1359E-30   -1.1573E-35   -1.2719E-32
     279.20000   -3.1364E-30   -1.1574E-35   -1.2719E-32
     279.30000   -3.1369E-30   -1.1576E-35   -1.2719E-32
     279.40000   -3.1374E-30   -1.1578E-35   -1.2720E-32
     279.50000   -3.1379E-30   -1.1580E-35   -1.2720E-32
     279.60000   -3.1384E-30   -1.1581E-35   -1.2721E-32
     279.70000   -3.1388E-30   -1.1583E-35   -1.2721E-32
     279.80000   -3.1393E-30   -1.1584E-35   -1.2721E-32
     279.90000   -3.1398E-30   -1.1586E-35   -1.2722E-32
     280.00000   -3.1403E-30   -1.1587E-35   -1.2722E-32
     280.10000   -3.1408E-30   -1.1588E-35   -1.2722E-32
     280.20000   -3.1413E-30   -1.1590E-35   -1.2723E-32
     280.30000   -3.1418E-30   -1.1591E-35   -1.2723E-32
     280.40000   -3.1423E-30   -1.1592E-35   -1.2724E-32
     280.50000   -3.1428E-30   -1.1594E-35   -1.2724E-32
     280.60000   -3.1433E-30   -1.1595E-35   -1.2724E-32
     280.70000   -3.1437E-30   -1.1596E-35   -1.2725E-32
     280.80000   -3.1442E-30   -1.1597E-35   -1.2725E-32
     280.90000   -3.1447E-30   -1.1598E-35   -1.2726E-32
     281.00000   -3.1452E-30   -1.1600E-35   -1.2726E-32
     281.10000   -3.1456E-30   -1.1601E-35   -1.2727E-32
     281.20000   -3.1461E-30   -1.1602E-35   -1.2727E-32
     281.30000   -3.1466E-30   -1.1603E-35   -1.2727E-32
     281.40000   -3.1471E-30   -1.1604E-35   -1.2728E-32
     281.50000   -3.1475E-30   -1.1605E-35   -1.2728E-32
     281.60000   -3.1480E-30   -1.1606E-35   -1.2729E-32
     281.70000   -3.1485E-30   -1.1606E-35   -1.2729E-32
     281.80000   -3.1489E-30   -1.1607E-35   -1.2730E-32
     281.90000   -3.1494E-30   -1.1608E-35   -1.2730E-32
     282.00000   -3.1499E-30   -1.1609E-35   -1.2731E-32
     282.10000   -3.1503E-30   -1.1610E-35   -1.2731E-32
     282.20000   -3.1508E-30   -1.1610E-35   -1.2732E-32
     282.30000   -3.1513E-30   -1.1611E-35   -1.2732E-32
     282.40000   -3.1518E-30   -1.1612E-35   -1.2733E-32
     282.50000   -3.1522E-30   -1.1613E-35   -1.2733E-32
     282.60000   -3.1527E-30   -1.1613E-35   -1.2734E-32
     282.70000   -3.1532E-30   -1.1614E-35   -1.2734E-32
     282.80000   -3.1537E-30   -1.1614E-35   -1.2735E-32
     282.90000   -3.1542E-30   -1.1615E-35   -1.2735E-32
     283.00000   -3.1547E-30   -1.1615E-35   -1.2736E-32
     283.10000   -3.1552E-30   -1.1616E-35   -1.2736E-32
     283.20000   -3.1557E-30   -1.1616E-35   -1.2737E-32
     283.30000   -3.1562E-30   -1.1617E-35   -1.2738E-32
     283.40000   -3.1567E-30   -1.1617E-35   -1.2738E-32
     283.50000   -3.1573E-30   -1.1618E-35   -1.2739E-32
     283.60000   -3.1578E-30   -1.1618E-35   -1.2739E-32
     283.70000   -3.1583E-30   -1.1619E-35   -1.2740E-32
     283.80000   -3.1589E-30   -1.1619E-35   -1.2740E-32
     283.90000   -3.1595E-30   -1.1619E-35   -1.2741E-32
     284.00000   -3.1600E-30   -1.1620E-35   -1.2742E-32
     284.10000   -3.1606E-30   -1.1620E-35   -1.2742E-32
     284.20000   -3.1612E-30   -1.1620E-35   -1.2743E-32
     284.30000   -3.1618E-30   -1.1620E-35   -1.2743E-32
     284.40000   -3.1625E-30   -1.1621E-35   -1.2744E-32
     284.50000   -3.1631E-30   -1.1621E-35   -1.2744E-32
     284.60000   -3.1638E-30   -1.1621E-35   -1.2745E-32
     284.70000   -3.1644E-30   -1.1621E-35   -1.2746E-32
     284.80000   -3.1651E-30   -1.1622E-35   -1.2746E-32
     284.90000   -3.1658E-30   -1.1622E-35   -1.2747E-32
     285.00000   -3.1666E-30   -1.1622E-35   -1.2747E-32
     285.10000   -3.1673E-30   -1.1622E-35   -1.2748E-32
     285.20000   -3.1681E-30   -1.1622E-35   -1.2749E-32
     285.30000   -3.1689E-30   -1.1623E-35   -1.2749E-32
     285.40000   -3.1697E-30   -1.1623E-35   -1.2750E-32
     285.50000   -3.1705E-30   -1.1623E-35   -1.2750E-32
     285.60000   -3.1714E-30   -1.1623E-35   -1.2751E-32
     285.70000   -3.1722E-30   -1.1623E-35   -1.2752E-32
     285.80000   -3.1730E-30   -1.1623E-35   -1.2752E-32
     285.90000   -3.1739E-30   -1.1623E-35   -1.2753E-32
     286.00000   -3.1748E-30   -1.1624E-35   -1.2754E-32
     286.10000   -3.1756E-30   -1.1624E-35   -1.2754E-32
     286.20000   -3.1765E-30   -1.1624E-35   -1.2755E-32
     286.30000   -3.1774E-30   -1.1624E-35   -1.2756E-32
     286.40000   -3.1783E-30   -1.1624E-35   -1.2756E-32
     286.50000   -3.1792E-30   -1.1624E-35   -1.2757E-32
     286.60000   -3.1800E-30   -1.1624E-35   -1.2758E-32
     286.70000   -3.1809E-30   -1.1624E-35   -1.2758E-32
     286.80000   -3.1818E-30   -1.1624E-35   -1.2759E-32
     286.90000   -3.1827E-30   -1.1625E-35   -1.2760E-32
     287.00000   -3.1835E-30   -1.1625E-35   -1.2760E-32
     287.10000   -3.1844E-30   -1.1625E-35   -1.2761E-32
     287.20000   -3.1853E-30   -1.1625E-35   -1.2762E-32
     287.30000   -3.1862E-30   -1.1625E-35   -1.2762E-32
     287.40000   -3.1872E-30   -1.1625E-35   -1.2763E-32
     287.50000   -3.1881E-30   -1.1625E-35   -1.2764E-32
     287.60000   -3.1891E-30   -1.1626E-35   -1.2764E-32
     287.70000   -3.1900E-30   -1.1626E-35   -1.2765E-32
     287.80000   -3.1910E-30   -1.1626E-35   -1.2765E-32
     287.90000   -3.1920E-30   -1.1626E-35   -1.2766E-32
     288.00000   -3.1930E-30   -1.1627E-35   -1.2767E-32
     288.10000   -3.1941E-30   -1.1627E-35   -1.2767E-32
     288.20000   -3.1951E-30   -1.1627E-35   -1.2768E-32
     288.30000   -3.1962E-30   -1.1627E-35   -1.2768E-32
     288.40000   -3.1973E-30   -1.1628E-35   -1.2769E-32
     288.50000   -3.1984E-30   -1.1628E-35   -1.2769E-32
     288.60000   -3.1995E-30   -1.1628E-35   -1.2770E-32
     288.70000   -3.2006E-30   -1.1629E-35   -1.2770E-32
     288.80000   -3.2017E-30   -1.1629E-35   -1.2771E-32
     288.90000   -3.2029E-30   -1.1630E-35   -1.2772E-32
     289.00000   -3.2040E-30   -1.1630E-35   -1.2772E-32
     289.10000   -3.2052E-30   -1.1630E-35   -1.2773E-32
     289.20000   -3.2064E-30   -1.1631E-35   -1.2773E-32
     289.30000   -3.2076E-30   -1.1631E-35   -1.2774E-32
     289.40000   -3.2088E-30   -1.1632E-35   -1.2774E-32
     289.50000   -3.2100E-30   -1.1632E-35   -1.2775E-32
     289.60000   -3.2112E-30   -1.1633E-35   -1.2775E-32
     289.70000   -3.2124E-30   -1.1633E-35   -1.2776E-32
     289.80000   -3.2136E-30   -1.1634E-35   -1.2776E-32
     289.90000   -3.2148E-30   -1.1634E-35   -1.2776E-32
     290.00000   -3.2160E-30   -1.1635E-35   -1.2777E-32
     290.10000   -3.2173E-30   -1.1636E-35   -1.2777E-32
     290.20000   -3.2185E-30   -1.1636E-35   -1.2778E-32
     290.30000   -3.2198E-30   -1.1637E-35   -1.2778E-32
     290.40000   -3.2210E-30   -1.1637E-35   -1.2779E-32
     290.50000   -3.2223E-30   -1.1638E-35   -1.2779E-32
     290.60000   -3.2236E-30   -1.1639E-35   -1.2780E-32
     290.70000   -3.2249E-30   -1.1640E-35   -1.2780E-32
     290.80000   -3.2262E-30   -1.1640E-35   -1.2781E-32
     290.90000   -3.2275E-30   -1.1641E-35   -1.2781E-32
     291.00000   -3.2289E-30   -1.1642E-35   -1.2781E-32
     291.10000   -3.2302E-30   -1.1643E-35   -1.2782E-32
     291.20000   -3.2316E-30   -1.1644E-35   -1.2782E-32
     291.30000   -3.2329E-30   -1.1645E-35   -1.2783E-32
     291.40000   -3.2343E-30   -1.1646E-35   -1.2783E-32
     291.50000   -3.2357E-30   -1.1647E-35   -1.2784E-32
     291.60000   -3.2371E-30   -1.1648E-35   -1.2784E-32
     291.70000   -3.2385E-30   -1.1649E-35   -1.2784E-32
     291.80000   -3.2399E-30   -1.1650E-35   -1.2785E-32
     291.90000   -3.2414E-30   -1.1651E-35   -1.2785E-32
     292.00000   -3.2429E-30   -1.1652E-35   -1.2786E-32
     292.10000   -3.2444E-30   -1.1654E-35   -1.2786E-32
     292.20000   -3.2459E-30   -1.1655E-35   -1.2786E-32
     292.30000   -3.2474E-30   -1.1656E-35   -1.2787E-32
     292.40000   -3.2490E-30   -1.1658E-35   -1.2787E-32
     292.50000   -3.2506E-30   -1.1659E-35   -1.2788E-32
     292.60000   -3.2522E-30   -1.1661E-35   -1.2788E-32
     292.70000   -3.2539E-30   -1.1663E-35   -1.2789E-32
     292.80000   -3.2557E-30   -1.1665E-35   -1.2789E-32
     292.90000   -3.2576E-30   -1.1668E-35   -1.2790E-32
     293.00000   -3.2593E-30   -1.1670E-35   -1.2790E-32
     293.10000   -3.2609E-30   -1.1672E-35   -1.2791E-32
     293.20000   -3.2625E-30   -1.1674E-35   -1.2791E-32
     293.30000   -3.2640E-30   -1.1675E-35   -1.2791E-32
     293.40000   -3.2655E-30   -1.1677E-35   -1.2792E-32
     293.50000   -3.2669E-30   -1.1678E-35   -1.2792E-32
     293.60000   -3.2684E-30   -1.1680E-35   -1.2793E-32
     293.70000   -3.2698E-30   -1.1681E-35   -1.2793E-32
     293.80000   -3.2712E-30   -1.1682E-35   -1.2793E-32
     293.90000   -3.2726E-30   -1.1684E-35   -1.2794E-32
     294.00000   -3.2740E-30   -1.1685E-35   -1.2794E-32
     294.10000   -3.2754E-30   -1.1686E-35   -1.2795E-32
     294.20000   -3.2768E-30   -1.1687E-35   -1.2795E-32
     294.30000   -3.2782E-30   -1.1688E-35   -1.2795E-32
     294.40000   -3.2796E-30   -1.1689E-35   -1.2796E-32
     294.50000   -3.2810E-30   -1.1690E-35   -1.2796E-32
     294.60000   -3.2824E-30   -1.1691E-35   -1.2796E-32
