@ NAME             %03s "IBS"
@ TYPE             %03s "IBS"
@ TITLE            %08s "no-title"
@ ORIGIN           %18s "5.09.03 Windows 64"
@ DATE             %08s "27/01/26"
@ TIME             %08s "16.10.05"
* NAME                                S               DELS                TLI                TXI                TYI               BETX               ALFX                 DX                DPX               BETY               ALFY                 DY                DPY 
 "OQ1"                        466.53787                0.1       0.1150011306      0.01467919157     -0.09710748372        19.11597779        6.403981799    -0.005081506168     0.002386950097        16.28201473       -3.097384571     0.003903549442    -0.006274756103
 "HQ"                         466.58787                  0       0.1200408594    -0.008698825212     -0.08233436743        18.47557961        6.294065725    -0.004962158663     0.002386950097        16.59175319        -3.12992001     0.003589811637    -0.006274756103
 "Q35E2"                      466.85787               0.54       0.1499035802     -0.06849364366     -0.04592444957         16.5247385        3.792262628    -0.004490597799       0.0017683898        17.01933486      -0.7516562181     0.001804347062    -0.006529616169
 "HQ"                         467.12787                  0       0.1872025251      -0.1238304313    -0.001305590527         14.5738974        1.290459531    -0.004019036934     0.001149829503        17.44691653        1.626607573    1.888248656e-05    -0.006784476234
 "OSE2"                       471.17787                8.1       0.5730005596      -0.1645490614      -0.1133732272        10.12057936       0.5497923503    0.0006377725515     0.001149829503        11.12659972       0.7802860254     -0.02745824626    -0.006784476234
 "OQ4"                        475.99787               1.54        1.555969149      -0.1748055177      -0.2271137933        6.178068595      -0.3316930347     0.006179950754     0.001149829503        5.155772209      -0.2269411008     -0.06015942171    -0.006784476234
 "OMC"                        476.91787                0.3        1.372004732      -0.1633360937      -0.2251720114        6.838858875      -0.4999433571     0.007237793897     0.001149829503        5.631019081      -0.4191919216     -0.06640113984    -0.006784476234
 "OQ1"                        477.11787                0.1        1.317356686      -0.1604638585       -0.223759074        7.042493834      -0.5365195142     0.007467759797     0.001149829503        5.802875215      -0.4609855783     -0.06775803509    -0.006784476234
 "OSE1"                       482.19512            10.0545    -0.003446243615      0.01455803318     -0.01066247728        21.82650088       -1.465050981      0.01330573164     0.001149829503        21.15161908       -1.521969795       -0.102204517    -0.006784476234
 "OQ3"                      487.3146776       0.1846151933       -0.202875501       0.1770227499       0.1753270353        37.00017606       -2.401319695         0.01919235     0.001149829503        36.93274912       -2.591794958      -0.1369380339    -0.006784476234
 "KX33E2"                   487.5569852                0.3      -0.2101620824         0.18797729       0.1890653243        38.17718609       -2.445633098      0.01947096243     0.001149829503        38.20396271       -2.642429561       -0.138581964    -0.006784476234
 "IPU33E2"                  487.7069852                  0      -0.2143712871       0.1947317785       0.1975237782        38.91087602       -2.473065216      0.01964343685     0.001149829503        38.99669158       -2.673774804      -0.1395996355    -0.006784476234
 "MC33E2Q"                  487.7069852                  0      -0.2072360253       0.1820451357       0.1847333282        37.64254294       -2.422743554      0.01964343685      0.00133935413        37.72556126       -2.555177156      -0.1395996355    -0.006811144749
 "MC33E2S"                  487.7069852                  0      -0.1993671528       0.1691636153       0.1717449281        36.37420985       -2.372421891      0.01964343685     0.001528878758        36.45443095       -2.436579509      -0.1395996355    -0.006837813265
 "MC33E2O"                  487.7069852                  0      -0.1993671528       0.1691636153       0.1717449281        36.37420985       -2.372421891      0.01964343685     0.001528878758        36.45443095       -2.436579509      -0.1395996355    -0.006837813265
 "OQ1"                      487.7569852                0.1      -0.2009237046       0.1715377712       0.1743032883        36.61236318       -2.381533272      0.01971988079     0.001528878758        36.69904035       -2.446094017      -0.1399415261    -0.006837813265
 "H_BV2"                    487.8069852                  0      -0.2024513427       0.1739051056        0.176853831        36.85051651       -2.390644653      0.01979632473     0.001528878758        36.94364975       -2.455608525      -0.1402834168    -0.006837813265
 "BV2E2"                    488.4969852               1.38       -0.212106641       0.2087539176       0.2475065319        40.32312326        -2.51638171      0.02085125107     0.001528878754        40.47864638       -2.560156019       -0.130797036      0.01374645167
 "H_BV2"                    489.1869852                  0      -0.2023770514       0.2430738579       0.3765451601        43.79573002       -2.642118766      0.02190617741      0.00152887875        44.01364302       -2.664703512      -0.1213106552      0.03433071661
 "OBV12"                    490.4484926         2.52301481      -0.2280532089       0.3073764012       0.4307353358        51.04182921       -2.872000256      0.02383486927      0.00152887875        51.32251934       -2.896882053     -0.07800220196      0.03433071661
